rank,participant_id,elapsed_minutes,runs_with_value,mean_best_feasible_loss,std_best_feasible_loss,sem_best_feasible_loss,median_best_feasible_loss,minimum_best_feasible_loss,maximum_best_feasible_loss,exact_run_count,sampled_upper_bound_run_count,missing_run_count
32,martianlantern,15,10,2.1364850282669066,0.8727501233433893,0.2759878217957997,1.8758081793785095,1.1985580921173096,4.009302616119385,0,10,0
32,martianlantern,30,10,1.725491900015942,0.9917078153236384,0.31360554698123305,1.6578012445026244,0.7931866645812988,3.9479100704193115,1,9,0
32,martianlantern,60,10,1.557950491477124,1.1138593441907565,0.35223325207042305,1.5600611307674255,0.45368486642837524,3.939000368118286,1,9,0
32,martianlantern,120,10,1.0841422272279708,1.1133032195901769,0.35205739003035474,0.57535195074352,0.33306908763500553,3.9183552265167236,4,6,0
32,martianlantern,180,10,0.950323424254343,1.0985138633222291,0.34738058493691454,0.49780700050600135,0.33306908763500553,3.913440190345051,5,5,0
32,martianlantern,240,10,0.9425134011753655,1.1022980750359408,0.3485772577532763,0.4902027474535211,0.33306908763500553,3.913440190345051,10,0,0
33,nityawav,15,10,3.1101623496818425,0.8597573083361969,0.27187913293180527,3.420823574066162,1.7887458801269531,3.9928576946258545,1,9,0
33,nityawav,30,10,2.5762212655353425,1.173509820521395,0.3710963889423011,2.8483760356903076,0.8528468012809753,3.9928576946258545,1,9,0
33,nityawav,60,10,1.711560501794803,1.3633555366493726,0.4311308756413183,1.415021002292633,0.3386686444282532,3.9928576946258545,1,9,0
33,nityawav,120,10,1.063033803581353,1.195387099104192,0.37801459187506703,0.46458831429481506,0.3163009862226942,3.7150630567549467,3,7,0
33,nityawav,180,10,0.9911669667430785,1.127214050990788,0.3564563811676069,0.45969247817993164,0.3163009862226942,3.7150630567549467,5,5,0
33,nityawav,240,10,0.9767081348443345,1.1148177577232037,0.35253632904070914,0.45511444466060247,0.3163009862226942,3.7150630567549467,10,0,0
34,cameronspirals,15,10,2.235972735285759,1.7377776327554157,0.5495335386402741,2.196826994419098,0.2745979428291321,4.493284225463867,0,10,0
34,cameronspirals,30,10,1.4939306691288947,1.4222207941288296,0.4497457045100529,0.8744150400161743,0.234862819314003,4.371005535125732,0,10,0
34,cameronspirals,60,10,1.176019613444805,1.3002453669004412,0.4111736876486703,0.6651460081338882,0.20028163492679596,4.3568806648254395,0,10,0
34,cameronspirals,120,10,1.0281311003092126,1.2899115191541044,0.40790583806148806,0.5804859548807144,0.15697869658470154,4.353867530822754,1,9,0
34,cameronspirals,180,10,0.9985978317480436,1.2868298016301842,0.40693131341340383,0.49632586538791656,0.1505403369665146,4.3460735584800565,3,7,0
34,cameronspirals,240,10,0.9831201948302872,1.280021894265346,0.4047784640761715,0.4776499845799195,0.14632660652186463,4.3460735584800565,10,0,0
35,pranay,15,10,3.0653447119412016,0.6567277599740227,0.20767555241782734,3.174309492111206,2.1366066932678223,4.103470325469971,1,9,0
35,pranay,30,10,2.29365682284208,1.1324949653688972,0.3581263529239226,2.2030720710754395,0.5697503089904785,3.976386070251465,1,9,0
35,pranay,60,10,1.7786230740961622,1.0783950525374124,0.3410184583475165,1.661727488040924,0.45230743288993835,3.9415657202573495,1,9,0
35,pranay,120,10,1.2855922339376993,1.1152666562929776,0.3526782832325969,0.873579740524292,0.44539332389831543,3.9415657202573495,1,9,0
35,pranay,180,10,1.15948729197355,1.1582952640394248,0.3662851237350707,0.572015255689621,0.39679574966430664,3.9415657202573495,1,9,0
35,pranay,240,10,1.0760729860998515,1.150636783185041,0.36386329944340623,0.4745719743335831,0.37650953976492546,3.9415657202573495,10,0,0
36,thelight,15,10,3.058892762841083,1.4014053526459784,0.4431632839512767,3.318077325820923,0.4222474992275238,4.611848831176758,1,9,0
36,thelight,30,10,1.9978494288338198,1.343257980035044,0.4247754702107722,1.5941978693008423,0.4222474992275238,4.44566535949707,1,9,0
36,thelight,60,10,1.9395341785563005,1.327199149664556,0.4196972221578695,1.5907377004623413,0.41335344314575195,4.445653915405273,1,9,0
36,thelight,120,10,1.4301309696638984,1.014908340751946,0.32094219730784357,1.257108211517334,0.35992056458371224,3.7421365100274206,3,7,0
36,thelight,180,10,1.3834991179574088,0.9990745710981646,0.3159351197026031,1.257108211517334,0.35992056458371224,3.7421365100274206,4,6,0
36,thelight,240,10,1.1839569807148393,1.0352008990547956,0.32735926768672013,0.8414150057154798,0.35992056458371224,3.7421365100274206,10,0,0
37,gabrielekarra,15,10,2.1052431285335103,0.25559056846639194,0.08082483448110078,2.1429131031036377,1.5424754619598389,2.4274446964263916,1,9,0
37,gabrielekarra,30,10,1.8915622130841605,0.18163859032452465,0.05743916564077206,1.944494285115157,1.5424754619598389,2.1824740767016824,2,8,0
37,gabrielekarra,60,10,1.7358328358144157,0.2555533849063581,0.08081307600697872,1.790403425693512,1.3227829933166504,2.1824740767016824,2,8,0
37,gabrielekarra,120,10,1.6742843120563173,0.2894142157113623,0.09152081088791933,1.7510961294174194,1.257793733091023,2.1824740767016824,4,6,0
37,gabrielekarra,180,10,1.6124195495096731,0.30803368450395535,0.09740880390862126,1.5538850505927977,1.257793733091023,2.1824740767016824,7,3,0
37,gabrielekarra,240,10,1.5378020055933797,0.3181723903719354,0.1006149442155544,1.4110073372004106,1.257793733091023,2.1824740767016824,10,0,0
38,nancy,15,9,3.452972412109375,0.3552426886807242,0.11841422956024139,3.5226995944976807,2.829308271408081,3.911396026611328,0,9,1
38,nancy,30,9,3.1568102571699352,0.29296198983969246,0.09765399661323082,3.1725611686706543,2.778170347213745,3.633972644805908,0,9,1
38,nancy,60,9,2.8647850089603,0.38587462776178894,0.12862487592059632,2.9048566818237305,2.00649356842041,3.276900291442871,0,9,1
38,nancy,120,9,2.3457360797458224,0.31737184637872107,0.10579061545957369,2.3405795097351074,1.7084193229675293,2.7640185356140137,0,9,1
38,nancy,180,9,2.093783312373691,0.2493186576220009,0.08310621920733363,2.075043201446533,1.5817075967788696,2.431293249130249,0,9,1
38,nancy,240,10,2.220958392563854,0.9761803553966515,0.308695333016606,1.9356535079967099,1.5215047643135873,4.945954878564394,10,0,0
39,jiabao,15,10,3.6752901315689086,0.37413510234580105,0.11831190760329369,3.6099820137023926,3.2371490001678467,4.228617191314697,0,10,0
39,jiabao,30,10,3.2406140391623337,0.36947267431103936,0.11683751840164672,3.1545021533966064,2.716362540518603,3.8421757221221924,1,9,0
39,jiabao,60,10,2.917966025708682,0.2952347881071719,0.09336143749358548,2.8433564912460705,2.4164375011014845,3.3521416187286377,4,6,0
39,jiabao,120,10,2.8397046293089576,0.2898109408022609,0.09164626637713702,2.829664108735831,2.4164375011014845,3.3468477725982666,5,5,0
39,jiabao,180,10,2.6923281854941075,0.24779175420248556,0.07835863286884541,2.7271048151430293,2.3146201373138795,3.029958486557007,7,3,0
39,jiabao,240,10,2.6026300240259967,0.25358766155514795,0.08019145970301841,2.623939416192436,2.3087604369255716,3.0198033142925524,10,0,0
40,pauler,15,10,5.44383566027123,0.5771805671228174,0.1825205213295801,5.517219066619873,4.0687090998131294,6.314528942108154,1,9,0
40,pauler,30,10,4.733843611082458,0.6593113309389556,0.20849254929241404,4.6016972700741965,3.7266821625517963,5.677089691162109,4,6,0
40,pauler,60,10,4.192946984899613,0.622975687929479,0.19700221007674193,4.257207726359722,3.2274390175688064,5.491103172302246,7,3,0
40,pauler,120,10,4.089238682442358,0.4446371487210154,0.14060661222814322,4.257207726359722,3.2274390175688064,4.464348316192627,9,1,0
40,pauler,180,10,4.052849331551244,0.4249831972817238,0.1343914870710926,4.121706853504802,3.2274390175688064,4.46009907766212,9,1,0
40,pauler,240,10,4.052376955730373,0.4249270252035573,0.1343737239003015,4.119344974400447,3.2274390175688064,4.46009907766212,10,0,0
41,oneday,15,10,4.502442733960555,0.4841373084835945,0.1530976595071718,4.4797660536806045,3.3659541805954407,5.210446703734699,10,0,0
41,oneday,30,10,4.502442733960555,0.4841373084835945,0.1530976595071718,4.4797660536806045,3.3659541805954407,5.210446703734699,10,0,0
41,oneday,60,10,4.502442733960555,0.4841373084835945,0.1530976595071718,4.4797660536806045,3.3659541805954407,5.210446703734699,10,0,0
41,oneday,120,10,4.502442733960555,0.4841373084835945,0.1530976595071718,4.4797660536806045,3.3659541805954407,5.210446703734699,10,0,0
41,oneday,180,10,4.502442733960555,0.4841373084835945,0.1530976595071718,4.4797660536806045,3.3659541805954407,5.210446703734699,10,0,0
41,oneday,240,10,4.502442733960555,0.4841373084835945,0.1530976595071718,4.4797660536806045,3.3659541805954407,5.210446703734699,10,0,0
42,kratos_,15,8,5.714504182338715,0.29898535580724656,0.10570728628338837,5.718079566955566,5.325703144073486,6.275241851806641,0,8,2
42,kratos_,30,9,5.642431047227648,0.27934507048763857,0.09311502349587952,5.531710147857666,5.314104080200195,6.233512878417969,0,9,1
42,kratos_,60,10,5.394712829589844,0.39044304111305833,0.12346893064800284,5.47799825668335,4.779659748077393,5.860050678253174,0,10,0
42,kratos_,120,10,5.066976610001798,0.423702845957624,0.13398660443215582,4.985271453857422,4.588817934414194,5.7643938064575195,3,7,0
42,kratos_,180,10,4.860319072039752,0.39338472363058574,0.12439917233885131,4.711598404892523,4.565561680422129,5.7643938064575195,7,3,0
42,kratos_,240,10,4.69383937365864,0.13089914521848223,0.04139394426595429,4.6930899051349035,4.532265891509029,4.972167695008347,10,0,0
43,nitizkhanal,15,9,5.45631085131966,0.31462428444266816,0.10487476148088938,5.354428059664181,5.1126419673265895,5.904784202575684,8,1,1
43,nitizkhanal,30,9,5.45631085131966,0.31462428444266816,0.10487476148088938,5.354428059664181,5.1126419673265895,5.904784202575684,8,1,1
43,nitizkhanal,60,9,5.45631085131966,0.31462428444266816,0.10487476148088938,5.354428059664181,5.1126419673265895,5.904784202575684,8,1,1
43,nitizkhanal,120,9,5.388833939706121,0.2681008210184745,0.0893669403394915,5.297491998053827,5.1126419673265895,5.904559764894231,9,0,1
43,nitizkhanal,180,10,5.413418720528584,0.2644536153771078,0.0836275760057789,5.325960028859004,5.1126419673265895,5.904559764894231,10,0,0
43,nitizkhanal,240,10,5.413418720528584,0.2644536153771078,0.0836275760057789,5.325960028859004,5.1126419673265895,5.904559764894231,10,0,0
